2026/08/07 14:00:19.239, 0, 101124, 0, 203.12
2026/08/07 14:00:19.257, 1, 102586, 0, 211.28
2026/08/07 14:00:19.272, 2, 102586, 0, 198.19
2026/08/07 14:00:19.285, 3, 102586, 0, 218.99
2026/08/07 14:00:19.297, 4, 101134, 1, 203.40
2026/08/07 14:00:19.307, 5, 102596, 0, 209.51
2026/08/07 14:00:19.316, 6, 102596, 1, 203.38
2026/08/07 14:00:19.325, 7, 102596, 1, 211.90
2026/08/07 14:00:19.834, 0, 101124, 0, 214.10
2026/08/07 14:00:19.834, 1, 102588, 0, 222.87
2026/08/07 14:00:19.834, 2, 102588, 0, 205.11
2026/08/07 14:00:19.834, 3, 102588, 0, 222.69
2026/08/07 14:00:19.834, 4, 101134, 0, 214.38
2026/08/07 14:00:19.834, 5, 102598, 0, 220.23
2026/08/07 14:00:19.834, 6, 102598, 0, 211.29
2026/08/07 14:00:19.834, 7, 102598, 4, 220.25
2026/08/07 14:00:20.334, 0, 101124, 0, 215.62
2026/08/07 14:00:20.334, 1, 102588, 0, 225.13
2026/08/07 14:00:20.334, 2, 102588, 0, 210.68
2026/08/07 14:00:20.334, 3, 102588, 0, 233.37
2026/08/07 14:00:20.335, 4, 101134, 0, 210.54
2026/08/07 14:00:20.335, 5, 102598, 0, 216.15
2026/08/07 14:00:20.335, 6, 102598, 0, 207.54
2026/08/07 14:00:20.335, 7, 102598, 0, 216.32
2026/08/07 14:00:20.835, 0, 101130, 0, 211.93
2026/08/07 14:00:20.835, 1, 102592, 0, 212.72
2026/08/07 14:00:20.835, 2, 102592, 1, 206.90
2026/08/07 14:00:20.835, 3, 102592, 0, 229.35
2026/08/07 14:00:20.835, 4, 101140, 27, 234.69
2026/08/07 14:00:20.835, 5, 102602, 91, 240.60
2026/08/07 14:00:20.835, 6, 102602, 5, 231.92
2026/08/07 14:00:20.835, 7, 102602, 1, 243.79
2026/08/07 14:00:21.335, 0, 101130, 0, 236.83
2026/08/07 14:00:21.337, 1, 102592, 100, 245.47
2026/08/07 14:00:21.341, 2, 102592, 100, 230.93
2026/08/07 14:00:21.341, 3, 102592, 100, 251.94
2026/08/07 14:00:21.345, 4, 101140, 0, 234.77
2026/08/07 14:00:21.345, 5, 102602, 100, 240.02
2026/08/07 14:00:21.349, 6, 102602, 100, 231.74
2026/08/07 14:00:21.349, 7, 102602, 100, 244.00
2026/08/07 14:00:21.853, 0, 101130, 0, 235.91
2026/08/07 14:00:21.853, 1, 102592, 100, 243.96
2026/08/07 14:00:21.853, 2, 102592, 100, 209.59
2026/08/07 14:00:21.853, 3, 102592, 100, 251.00
2026/08/07 14:00:21.853, 4, 101140, 0, 198.16
2026/08/07 14:00:21.853, 5, 102602, 100, 205.02
2026/08/07 14:00:21.853, 6, 102602, 100, 199.75
2026/08/07 14:00:21.853, 7, 102602, 100, 207.94
2026/08/07 14:00:22.353, 0, 101138, 0, 202.15
2026/08/07 14:00:22.353, 1, 102592, 100, 209.54
2026/08/07 14:00:22.353, 2, 102592, 100, 197.96
2026/08/07 14:00:22.353, 3, 102592, 100, 217.36
2026/08/07 14:00:22.353, 4, 101146, 0, 200.32
2026/08/07 14:00:22.353, 5, 102602, 100, 204.39
2026/08/07 14:00:22.353, 6, 102602, 100, 199.17
2026/08/07 14:00:22.353, 7, 102602, 100, 207.25
2026/08/07 14:00:22.865, 0, 101138, 0, 263.90
2026/08/07 14:00:22.865, 1, 102592, 100, 211.58
2026/08/07 14:00:22.865, 2, 102592, 30, 199.56
2026/08/07 14:00:22.865, 3, 102592, 61, 219.21
2026/08/07 14:00:22.865, 4, 101146, 0, 257.55
2026/08/07 14:00:22.865, 5, 102602, 0, 206.17
2026/08/07 14:00:22.865, 6, 102602, 0, 200.79
2026/08/07 14:00:22.865, 7, 102602, 12, 209.06
2026/08/07 14:00:23.365, 0, 101138, 0, 262.76
2026/08/07 14:00:23.365, 1, 102592, 0, 210.65
2026/08/07 14:00:23.365, 2, 102592, 0, 198.91
2026/08/07 14:00:23.365, 3, 102592, 0, 218.24
2026/08/07 14:00:23.365, 4, 101146, 0, 256.31
2026/08/07 14:00:23.365, 5, 102602, 0, 205.81
2026/08/07 14:00:23.365, 6, 102602, 0, 200.27
2026/08/07 14:00:23.365, 7, 102602, 0, 208.41
2026/08/07 14:00:23.865, 0, 101138, 0, 202.09
2026/08/07 14:00:23.865, 1, 102592, 0, 207.57
2026/08/07 14:00:23.865, 2, 102592, 0, 196.36
2026/08/07 14:00:23.865, 3, 102592, 0, 215.11
2026/08/07 14:00:23.865, 4, 101146, 0, 198.08
2026/08/07 14:00:23.865, 5, 102602, 0, 203.23
2026/08/07 14:00:23.866, 6, 102602, 0, 197.89
2026/08/07 14:00:23.866, 7, 102602, 0, 205.65
2026/08/07 14:00:24.368, 0, 101138, 0, 202.01
2026/08/07 14:00:24.368, 1, 102592, 0, 207.49
2026/08/07 14:00:24.368, 2, 102592, 0, 196.25
2026/08/07 14:00:24.368, 3, 102592, 0, 214.68
2026/08/07 14:00:24.368, 4, 101146, 0, 197.93
2026/08/07 14:00:24.368, 5, 102602, 0, 202.56
2026/08/07 14:00:24.368, 6, 102602, 0, 197.74
2026/08/07 14:00:24.368, 7, 102602, 0, 205.50
2026/08/07 14:00:24.872, 0, 101138, 0, 201.28
2026/08/07 14:00:24.872, 1, 102592, 0, 207.38
2026/08/07 14:00:24.872, 2, 102592, 0, 196.25
2026/08/07 14:00:24.872, 3, 102592, 0, 214.19
2026/08/07 14:00:24.872, 4, 101148, 0, 197.97
2026/08/07 14:00:24.872, 5, 102602, 0, 202.00
2026/08/07 14:00:24.872, 6, 102602, 0, 197.66
2026/08/07 14:00:24.872, 7, 102602, 0, 205.24
2026/08/07 14:00:25.372, 0, 101138, 10, 202.88
2026/08/07 14:00:25.372, 1, 102592, 3, 228.68
2026/08/07 14:00:25.373, 2, 102592, 76, 232.57
2026/08/07 14:00:25.373, 3, 102592, 0, 221.03
2026/08/07 14:00:25.373, 4, 101148, 29, 245.13
