2026/08/07 23:38:39.382, 3, 0, 0
2026/08/07 23:38:39.384, 4, 0, 0
2026/08/07 23:38:39.385, 5, 0, 0
2026/08/07 23:38:39.387, 6, 0, 0
2026/08/07 23:38:39.389, 7, 0, 0
2026/08/07 23:38:39.749, 0, 104046, 99
2026/08/07 23:38:39.753, 1, 56340, 99
2026/08/07 23:38:39.755, 2, 0, 0
2026/08/07 23:38:39.758, 3, 0, 0
2026/08/07 23:38:39.762, 4, 0, 0
2026/08/07 23:38:39.801, 5, 0, 0
2026/08/07 23:38:39.837, 6, 0, 0
2026/08/07 23:38:39.849, 7, 0, 0
2026/08/07 23:38:40.238, 0, 104046, 99
2026/08/07 23:38:40.242, 1, 56340, 99
2026/08/07 23:38:40.248, 2, 0, 0
2026/08/07 23:38:40.258, 3, 0, 0
2026/08/07 23:38:40.260, 4, 0, 0
2026/08/07 23:38:40.262, 5, 0, 0
2026/08/07 23:38:40.264, 6, 0, 0
2026/08/07 23:38:40.267, 7, 0, 0
2026/08/07 23:38:40.627, 0, 104046, 99
2026/08/07 23:38:40.630, 1, 56340, 99
2026/08/07 23:38:40.633, 2, 0, 0
2026/08/07 23:38:40.635, 3, 0, 0
2026/08/07 23:38:40.637, 4, 0, 0
2026/08/07 23:38:40.639, 5, 0, 0
2026/08/07 23:38:40.641, 6, 0, 0
2026/08/07 23:38:40.643, 7, 0, 0
2026/08/07 23:38:41.007, 0, 104046, 98
2026/08/07 23:38:41.010, 1, 56340, 99
2026/08/07 23:38:41.012, 2, 0, 0
2026/08/07 23:38:41.014, 3, 0, 0
2026/08/07 23:38:41.017, 4, 0, 0
2026/08/07 23:38:41.019, 5, 0, 0
2026/08/07 23:38:41.020, 6, 0, 0
2026/08/07 23:38:41.022, 7, 0, 0
2026/08/07 23:38:41.381, 0, 104046, 99
2026/08/07 23:38:41.383, 1, 56340, 99
2026/08/07 23:38:41.386, 2, 0, 0
2026/08/07 23:38:41.389, 3, 0, 0
2026/08/07 23:38:41.391, 4, 0, 0
2026/08/07 23:38:41.394, 5, 0, 0
2026/08/07 23:38:41.397, 6, 0, 0
2026/08/07 23:38:41.399, 7, 0, 0
2026/08/07 23:38:41.759, 0, 104046, 99
2026/08/07 23:38:41.762, 1, 56340, 99
2026/08/07 23:38:41.765, 2, 0, 0
2026/08/07 23:38:41.767, 3, 0, 0
2026/08/07 23:38:41.770, 4, 0, 0
2026/08/07 23:38:41.772, 5, 0, 0
2026/08/07 23:38:41.775, 6, 0, 0
2026/08/07 23:38:41.777, 7, 0, 0
2026/08/07 23:38:42.148, 0, 104046, 99
2026/08/07 23:38:42.157, 1, 56340, 99
2026/08/07 23:38:42.165, 2, 0, 0
2026/08/07 23:38:42.171, 3, 0, 0
2026/08/07 23:38:42.174, 4, 0, 0
2026/08/07 23:38:42.181, 5, 0, 0
2026/08/07 23:38:42.187, 6, 0, 0
2026/08/07 23:38:42.190, 7, 0, 0
2026/08/07 23:38:42.549, 0, 104046, 98
2026/08/07 23:38:42.588, 1, 56340, 99
2026/08/07 23:38:42.593, 2, 0, 0
2026/08/07 23:38:42.595, 3, 0, 0
2026/08/07 23:38:42.599, 4, 0, 0
2026/08/07 23:38:42.607, 5, 0, 0
2026/08/07 23:38:42.613, 6, 0, 0
2026/08/07 23:38:42.615, 7, 0, 0
2026/08/07 23:38:42.949, 0, 104046, 99
2026/08/07 23:38:42.951, 1, 56340, 99
2026/08/07 23:38:42.954, 2, 0, 0
2026/08/07 23:38:42.956, 3, 0, 0
2026/08/07 23:38:42.959, 4, 0, 0
2026/08/07 23:38:42.962, 5, 0, 0
2026/08/07 23:38:42.964, 6, 0, 0
2026/08/07 23:38:42.968, 7, 0, 0
2026/08/07 23:38:43.323, 0, 104046, 99
2026/08/07 23:38:43.325, 1, 56340, 99
2026/08/07 23:38:43.327, 2, 0, 0
2026/08/07 23:38:43.330, 3, 0, 0
2026/08/07 23:38:43.332, 4, 0, 0
2026/08/07 23:38:43.335, 5, 0, 0
2026/08/07 23:38:43.338, 6, 0, 0
2026/08/07 23:38:43.342, 7, 0, 0
2026/08/07 23:38:43.696, 0, 104046, 99
2026/08/07 23:38:43.699, 1, 56340, 99
2026/08/07 23:38:43.701, 2, 0, 0
2026/08/07 23:38:43.704, 3, 0, 0
2026/08/07 23:38:43.706, 4, 0, 0
2026/08/07 23:38:43.708, 5, 0, 0
2026/08/07 23:38:43.711, 6, 0, 0
2026/08/07 23:38:43.714, 7, 0, 0
2026/08/07 23:38:44.068, 0, 104046, 98
2026/08/07 23:38:44.071, 1, 56340, 99
2026/08/07 23:38:44.073, 2, 0, 0
2026/08/07 23:38:44.076, 3, 0, 0
2026/08/07 23:38:44.078, 4, 0, 0
2026/08/07 23:38:44.081, 5, 0, 0
2026/08/07 23:38:44.084, 6, 0, 0
2026/08/07 23:38:44.086, 7, 0, 0
2026/08/07 23:38:44.449, 0, 104046, 99
2026/08/07 23:38:44.452, 1, 56340, 99
2026/08/07 23:38:44.455, 2, 0, 0
2026/08/07 23:38:44.457, 3, 0, 0
2026/08/07 23:38:44.460, 4, 0, 0
2026/08/07 23:38:44.462, 5, 0, 0
2026/08/07 23:38:44.465, 6, 0, 0
2026/08/07 23:38:44.467, 7, 0, 0
2026/08/07 23:38:44.831, 0, 104046, 99
2026/08/07 23:38:44.833, 1, 56340, 99
2026/08/07 23:38:44.836, 2, 0, 0
2026/08/07 23:38:44.839, 3, 0, 0
2026/08/07 23:38:44.842, 4, 0, 0
2026/08/07 23:38:44.845, 5, 0, 0
2026/08/07 23:38:44.847, 6, 0, 0
2026/08/07 23:38:44.850, 7, 0, 0
2026/08/07 23:38:45.261, 0, 104046, 99
2026/08/07 23:38:45.265, 1, 56340, 99
2026/08/07 23:38:45.272, 2, 0, 0
2026/08/07 23:38:45.275, 3, 0, 0
2026/08/07 23:38:45.277, 4, 0, 0
2026/08/07 23:38:45.280, 5, 0, 0
2026/08/07 23:38:45.285, 6, 0, 0
2026/08/07 23:38:45.296, 7, 0, 0
2026/08/07 23:38:45.639, 0, 104046, 99
2026/08/07 23:38:45.641, 1, 56340, 99
2026/08/07 23:38:45.644, 2, 0, 0
2026/08/07 23:38:45.647, 3, 0, 0
2026/08/07 23:38:45.650, 4, 0, 0
2026/08/07 23:38:45.653, 5, 0, 0
2026/08/07 23:38:45.655, 6, 0, 0
2026/08/07 23:38:45.658, 7, 0, 0
2026/08/07 23:38:46.019, 0, 104046, 99
2026/08/07 23:38:46.022, 1, 56340, 99
2026/08/07 23:38:46.025, 2, 0, 0
2026/08/07 23:38:46.028, 3, 0, 0
2026/08/07 23:38:46.031, 4, 0, 0
2026/08/07 23:38:46.034, 5, 0, 0
2026/08/07 23:38:46.037, 6, 0, 0
2026/08/07 23:38:46.040, 7, 0, 0
2026/08/07 23:38:46.435, 0, 104046, 99
2026/08/07 23:38:46.438, 1, 56340, 99
2026/08/07 23:38:46.445, 2, 0, 0
2026/08/07 23:38:46.448, 3, 0, 0
2026/08/07 23:38:46.452, 4, 0, 0
2026/08/07 23:38:46.456, 5, 0, 0
2026/08/07 23:38:46.462, 6, 0, 0
2026/08/07 23:38:46.468, 7, 0, 0
2026/08/07 23:38:46.814, 0, 104046, 99
2026/08/07 23:38:46.817, 1, 56340, 99
2026/08/07 23:38:46.819, 2, 0, 0
2026/08/07 23:38:46.822, 3, 0, 0
2026/08/07 23:38:46.825, 4, 0, 0
2026/08/07 23:38:46.828, 5, 0, 0
2026/08/07 23:38:46.834, 6, 0, 0
2026/08/07 23:38:46.840, 7, 0, 0
2026/08/07 23:38:47.179, 0, 104046, 99
2026/08/07 23:38:47.184, 1, 56340, 99
2026/08/07 23:38:47.188, 2, 0, 0
2026/08/07 23:38:47.190, 3, 0, 0
2026/08/07 23:38:47.192, 4, 0, 0
2026/08/07 23:38:47.194, 5, 0, 0
2026/08/07 23:38:47.198, 6, 0, 0
2026/08/07 23:38:47.203, 7, 0, 0
2026/08/07 23:38:47.589, 0, 104046, 99
2026/08/07 23:38:47.594, 1, 56340, 99
2026/08/07 23:38:47.605, 2, 0, 0
2026/08/07 23:38:47.616, 3, 0, 0
2026/08/07 23:38:47.627, 4, 0, 0
2026/08/07 23:38:47.634, 5, 0, 0
2026/08/07 23:38:47.639, 6, 0, 0
2026/08/07 23:38:47.640, 7, 0, 0
2026/08/07 23:38:47.986, 0, 104046, 99
2026/08/07 23:38:47.989, 1, 56340, 99
2026/08/07 23:38:47.991, 2, 0, 0
2026/08/07 23:38:47.994, 3, 0, 0
2026/08/07 23:38:47.996, 4, 0, 0
2026/08/07 23:38:47.999, 5, 0, 0
2026/08/07 23:38:48.001, 6, 0, 0
2026/08/07 23:38:48.004, 7, 0, 0
2026/08/07 23:38:48.367, 0, 104046, 99
2026/08/07 23:38:48.370, 1, 56340, 99
2026/08/07 23:38:48.372, 2, 0, 0
2026/08/07 23:38:48.375, 3, 0, 0
2026/08/07 23:38:48.377, 4, 0, 0
2026/08/07 23:38:48.380, 5, 0, 0
2026/08/07 23:38:48.382, 6, 0, 0
2026/08/07 23:38:48.385, 7, 0, 0
2026/08/07 23:38:48.754, 0, 104046, 99
2026/08/07 23:38:48.756, 1, 56340, 99
2026/08/07 23:38:48.758, 2, 0, 0
2026/08/07 23:38:48.761, 3, 0, 0
2026/08/07 23:38:48.763, 4, 0, 0
2026/08/07 23:38:48.767, 5, 0, 0
2026/08/07 23:38:48.769, 6, 0, 0
2026/08/07 23:38:48.770, 7, 0, 0
2026/08/07 23:38:49.130, 0, 104046, 99
2026/08/07 23:38:49.133, 1, 56340, 99
2026/08/07 23:38:49.136, 2, 0, 0
2026/08/07 23:38:49.139, 3, 0, 0
2026/08/07 23:38:49.141, 4, 0, 0
2026/08/07 23:38:49.143, 5, 0, 0
2026/08/07 23:38:49.146, 6, 0, 0
2026/08/07 23:38:49.149, 7, 0, 0
2026/08/07 23:38:49.512, 0, 104046, 99
2026/08/07 23:38:49.516, 1, 56340, 99
2026/08/07 23:38:49.518, 2, 0, 0
2026/08/07 23:38:49.520, 3, 0, 0
2026/08/07 23:38:49.522, 4, 0, 0
2026/08/07 23:38:49.524, 5, 0, 0
2026/08/07 23:38:49.526, 6, 0, 0
2026/08/07 23:38:49.528, 7, 0, 0
2026/08/07 23:38:49.886, 0, 104046, 99
2026/08/07 23:38:49.889, 1, 56340, 99
2026/08/07 23:38:49.891, 2, 0, 0
2026/08/07 23:38:49.894, 3, 0, 0
2026/08/07 23:38:49.896, 4, 0, 0
2026/08/07 23:38:49.899, 5, 0, 0
2026/08/07 23:38:49.901, 6, 0, 0
2026/08/07 23:38:49.904, 7, 0, 0
2026/08/07 23:38:50.280, 0, 104046, 99
2026/08/07 23:38:50.283, 1, 56340, 99
2026/08/07 23:38:50.305, 2, 0, 0
2026/08/07 23:38:50.324, 3, 0, 0
2026/08/07 23:38:50.326, 4, 0, 0
2026/08/07 23:38:50.328, 5, 0, 0
2026/08/07 23:38:50.332, 6, 0, 0
2026/08/07 23:38:50.334, 7, 0, 0
2026/08/07 23:38:50.730, 0, 104046, 99
2026/08/07 23:38:50.733, 1, 56340, 99
2026/08/07 23:38:50.736, 2, 0, 0
2026/08/07 23:38:50.743, 3, 0, 0
2026/08/07 23:38:50.745, 4, 0, 0
2026/08/07 23:38:50.747, 5, 0, 0
2026/08/07 23:38:50.751, 6, 0, 0
2026/08/07 23:38:50.755, 7, 0, 0
2026/08/07 23:38:51.114, 0, 104046, 99
2026/08/07 23:38:51.117, 1, 56340, 99
2026/08/07 23:38:51.118, 2, 0, 0
2026/08/07 23:38:51.120, 3, 0, 0
2026/08/07 23:38:51.123, 4, 0, 0
2026/08/07 23:38:51.126, 5, 0, 0
2026/08/07 23:38:51.129, 6, 0, 0
2026/08/07 23:38:51.131, 7, 0, 0
2026/08/07 23:38:51.492, 0, 104046, 99
2026/08/07 23:38:51.495, 1, 56340, 99
2026/08/07 23:38:51.497, 2, 0, 0
2026/08/07 23:38:51.499, 3, 0, 0
2026/08/07 23:38:51.501, 4, 0, 0
2026/08/07 23:38:51.503, 5, 0, 0
2026/08/07 23:38:51.505, 6, 0, 0
2026/08/07 23:38:51.508, 7, 0, 0
2026/08/07 23:38:51.860, 0, 104046, 99
2026/08/07 23:38:51.863, 1, 56340, 99
2026/08/07 23:38:51.865, 2, 0, 0
2026/08/07 23:38:51.867, 3, 0, 0
2026/08/07 23:38:51.869, 4, 0, 0
2026/08/07 23:38:51.872, 5, 0, 0
2026/08/07 23:38:51.874, 6, 0, 0
2026/08/07 23:38:51.877, 7, 0, 0
2026/08/07 23:38:52.236, 0, 104046, 98
2026/08/07 23:38:52.239, 1, 56340, 99
2026/08/07 23:38:52.242, 2, 0, 0
2026/08/07 23:38:52.244, 3, 0, 0
2026/08/07 23:38:52.247, 4, 0, 0
2026/08/07 23:38:52.250, 5, 0, 0
2026/08/07 23:38:52.252, 6, 0, 0
2026/08/07 23:38:52.255, 7, 0, 0
2026/08/07 23:38:52.654, 0, 104046, 99
2026/08/07 23:38:52.656, 1, 56340, 99
2026/08/07 23:38:52.661, 2, 0, 0
2026/08/07 23:38:52.666, 3, 0, 0
2026/08/07 23:38:52.672, 4, 0, 0
2026/08/07 23:38:52.677, 5, 0, 0
2026/08/07 23:38:52.684, 6, 0, 0
2026/08/07 23:38:52.690, 7, 0, 0
2026/08/07 23:38:53.095, 0, 104046, 99
2026/08/07 23:38:53.102, 1, 56340, 99
2026/08/07 23:38:53.107, 2, 0, 0
2026/08/07 23:38:53.110, 3, 0, 0
2026/08/07 23:38:53.112, 4, 0, 0
2026/08/07 23:38:53.113, 5, 0, 0
2026/08/07 23:38:53.115, 6, 0, 0
2026/08/07 23:38:53.116, 7, 0, 0
2026/08/07 23:38:53.447, 0, 104046, 99
2026/08/07 23:38:53.449, 1, 56340, 99
2026/08/07 23:38:53.453, 2, 0, 0
2026/08/07 23:38:53.456, 3, 0, 0
2026/08/07 23:38:53.459, 4, 0, 0
2026/08/07 23:38:53.461, 5, 0, 0
2026/08/07 23:38:53.463, 6, 0, 0
2026/08/07 23:38:53.465, 7, 0, 0
2026/08/07 23:38:53.824, 0, 104046, 98
2026/08/07 23:38:53.828, 1, 56340, 99
2026/08/07 23:38:53.830, 2, 0, 0
2026/08/07 23:38:53.833, 3, 0, 0
2026/08/07 23:38:53.836, 4, 0, 0
2026/08/07 23:38:53.838, 5, 0, 0
2026/08/07 23:38:53.841, 6, 0, 0
2026/08/07 23:38:53.844, 7, 0, 0
2026/08/07 23:38:54.315, 0, 104046, 99
2026/08/07 23:38:54.318, 1, 56340, 99
2026/08/07 23:38:54.321, 2, 0, 0
2026/08/07 23:38:54.325, 3, 0, 0
2026/08/07 23:38:54.329, 4, 0, 0
2026/08/07 23:38:54.331, 5, 0, 0
2026/08/07 23:38:54.334, 6, 0, 0
2026/08/07 23:38:54.344, 7, 0, 0
2026/08/07 23:38:54.687, 0, 104046, 99
2026/08/07 23:38:54.690, 1, 56340, 99
2026/08/07 23:38:54.693, 2, 0, 0
2026/08/07 23:38:54.696, 3, 0, 0
2026/08/07 23:38:54.698, 4, 0, 0
2026/08/07 23:38:54.701, 5, 0, 0
2026/08/07 23:38:54.704, 6, 0, 0
2026/08/07 23:38:54.708, 7, 0, 0
2026/08/07 23:38:55.144, 0, 104046, 99
2026/08/07 23:38:55.149, 1, 56340, 99
2026/08/07 23:38:55.154, 2, 0, 0
2026/08/07 23:38:55.159, 3, 0, 0
2026/08/07 23:38:55.166, 4, 0, 0
2026/08/07 23:38:55.168, 5, 0, 0
2026/08/07 23:38:55.176, 6, 0, 0
2026/08/07 23:38:55.199, 7, 0, 0
2026/08/07 23:38:55.596, 0, 104046, 99
2026/08/07 23:38:55.597, 1, 56340, 99
2026/08/07 23:38:55.598, 2, 0, 0
2026/08/07 23:38:55.600, 3, 0, 0
2026/08/07 23:38:55.602, 4, 0, 0
2026/08/07 23:38:55.605, 5, 0, 0
2026/08/07 23:38:55.607, 6, 0, 0
2026/08/07 23:38:55.608, 7, 0, 0
2026/08/07 23:38:55.925, 0, 104046, 99
2026/08/07 23:38:55.928, 1, 56340, 99
2026/08/07 23:38:55.931, 2, 0, 0
2026/08/07 23:38:55.935, 3, 0, 0
2026/08/07 23:38:55.937, 4, 0, 0
2026/08/07 23:38:55.942, 5, 0, 0
2026/08/07 23:38:55.947, 6, 0, 0
2026/08/07 23:38:55.952, 7, 0, 0
2026/08/07 23:38:56.290, 0, 104046, 99
2026/08/07 23:38:56.292, 1, 56340, 99
2026/08/07 23:38:56.296, 2, 0, 0
2026/08/07 23:38:56.299, 3, 0, 0
2026/08/07 23:38:56.302, 4, 0, 0
2026/08/07 23:38:56.304, 5, 0, 0
2026/08/07 23:38:56.308, 6, 0, 0
2026/08/07 23:38:56.310, 7, 0, 0
2026/08/07 23:38:56.672, 0, 104046, 99
2026/08/07 23:38:56.675, 1, 56340, 99
2026/08/07 23:38:56.677, 2, 0, 0
2026/08/07 23:38:56.680, 3, 0, 0
2026/08/07 23:38:56.683, 4, 0, 0
2026/08/07 23:38:56.685, 5, 0, 0
2026/08/07 23:38:56.688, 6, 0, 0
2026/08/07 23:38:56.690, 7, 0, 0
2026/08/07 23:38:57.054, 0, 104046, 98
2026/08/07 23:38:57.056, 1, 56340, 99
2026/08/07 23:38:57.058, 2, 0, 0
2026/08/07 23:38:57.060, 3, 0, 0
2026/08/07 23:38:57.062, 4, 0, 0
2026/08/07 23:38:57.064, 5, 0, 0
2026/08/07 23:38:57.066, 6, 0, 0
2026/08/07 23:38:57.067, 7, 0, 0
2026/08/07 23:38:57.443, 0, 104046, 99
2026/08/07 23:38:57.451, 1, 56340, 99
2026/08/07 23:38:57.460, 2, 0, 0
2026/08/07 23:38:57.462, 3, 0, 0
2026/08/07 23:38:57.464, 4, 0, 0
2026/08/07 23:38:57.466, 5, 0, 0
2026/08/07 23:38:57.468, 6, 0, 0
2026/08/07 23:38:57.474, 7, 0, 0
2026/08/07 23:38:57.862, 0, 104046, 99
2026/08/07 23:38:57.866, 1, 56340, 99
2026/08/07 23:38:57.870, 2, 0, 0
2026/08/07 23:38:57.874, 3, 0, 0
2026/08/07 23:38:57.883, 4, 0, 0
2026/08/07 23:38:57.886, 5, 0, 0
2026/08/07 23:38:57.894, 6, 0, 0
2026/08/07 23:38:57.900, 7, 0, 0
2026/08/07 23:38:58.273, 0, 104046, 99
2026/08/07 23:38:58.278, 1, 56340, 99
2026/08/07 23:38:58.280, 2, 0, 0
2026/08/07 23:38:58.284, 3, 0, 0
2026/08/07 23:38:58.285, 4, 0, 0
2026/08/07 23:38:58.288, 5, 0, 0
2026/08/07 23:38:58.292, 6, 0, 0
2026/08/07 23:38:58.298, 7, 0, 0
2026/08/07 23:38:58.645, 0, 104046, 98
2026/08/07 23:38:58.649, 1, 56340, 99
2026/08/07 23:38:58.650, 2, 0, 0
2026/08/07 23:38:58.653, 3, 0, 0
2026/08/07 23:38:58.656, 4, 0, 0
2026/08/07 23:38:58.659, 5, 0, 0
2026/08/07 23:38:58.661, 6, 0, 0
2026/08/07 23:38:58.664, 7, 0, 0
2026/08/07 23:38:59.028, 0, 104046, 99
2026/08/07 23:38:59.030, 1, 56340, 99
2026/08/07 23:38:59.033, 2, 0, 0
2026/08/07 23:38:59.036, 3, 0, 0
2026/08/07 23:38:59.038, 4, 0, 0
2026/08/07 23:38:59.042, 5, 0, 0
2026/08/07 23:38:59.045, 6, 0, 0
2026/08/07 23:38:59.048, 7, 0, 0
2026/08/07 23:38:59.843, 0, 104046, 99
2026/08/07 23:38:59.853, 1, 56340, 99
2026/08/07 23:38:59.860, 2, 0, 0
2026/08/07 23:38:59.862, 3, 0, 0
2026/08/07 23:38:59.865, 4, 2, 0
2026/08/07 23:38:59.876, 5, 1, 0
2026/08/07 23:38:59.884, 6, 1, 0
2026/08/07 23:38:59.887, 7, 1, 0
2026/08/07 23:39:02.222, 0, 104046, 100
2026/08/07 23:39:02.225, 1, 56340, 100
2026/08/07 23:39:02.229, 2, 0, 0
2026/08/07 23:39:02.232, 3, 0, 0
2026/08/07 23:39:02.235, 4, 4, 0
2026/08/07 23:39:02.237, 5, 4, 0
2026/08/07 23:39:02.240, 6, 4, 0
2026/08/07 23:39:02.244, 7, 4, 0
2026/08/07 23:39:02.601, 0, 104046, 100
2026/08/07 23:39:02.604, 1, 56340, 100
2026/08/07 23:39:02.608, 2, 0, 0
2026/08/07 23:39:02.611, 3, 0, 0
2026/08/07 23:39:02.613, 4, 4, 0
2026/08/07 23:39:02.616, 5, 4, 0
2026/08/07 23:39:02.619, 6, 4, 0
2026/08/07 23:39:02.621, 7, 4, 0
2026/08/07 23:39:02.977, 0, 104046, 100
2026/08/07 23:39:02.979, 1, 56340, 100
2026/08/07 23:39:02.983, 2, 0, 0
2026/08/07 23:39:02.985, 3, 0, 0
2026/08/07 23:39:02.987, 4, 4, 0
2026/08/07 23:39:02.990, 5, 4, 0
2026/08/07 23:39:02.992, 6, 4, 0
2026/08/07 23:39:02.995, 7, 4, 0
2026/08/07 23:39:03.354, 0, 104046, 100
2026/08/07 23:39:03.356, 1, 56340, 100
2026/08/07 23:39:03.359, 2, 0, 0
2026/08/07 23:39:03.362, 3, 0, 0
2026/08/07 23:39:03.365, 4, 4, 0
2026/08/07 23:39:03.367, 5, 4, 0
2026/08/07 23:39:03.371, 6, 4, 0
2026/08/07 23:39:03.374, 7, 4, 0
2026/08/07 23:39:03.736, 0, 104046, 100
2026/08/07 23:39:03.739, 1, 56340, 100
2026/08/07 23:39:03.742, 2, 0, 0
2026/08/07 23:39:03.744, 3, 0, 0
2026/08/07 23:39:03.747, 4, 4, 0
2026/08/07 23:39:03.749, 5, 4, 0
2026/08/07 23:39:03.752, 6, 4, 0
2026/08/07 23:39:03.755, 7, 4, 0
2026/08/07 23:39:04.114, 0, 104046, 100
2026/08/07 23:39:04.117, 1, 56340, 100
2026/08/07 23:39:04.119, 2, 0, 0
2026/08/07 23:39:04.122, 3, 0, 0
2026/08/07 23:39:04.124, 4, 4, 0
2026/08/07 23:39:04.127, 5, 4, 0
2026/08/07 23:39:04.130, 6, 4, 0
2026/08/07 23:39:04.133, 7, 4, 0
2026/08/07 23:39:04.518, 0, 104046, 0
2026/08/07 23:39:04.521, 1, 56340, 39
2026/08/07 23:39:04.523, 2, 0, 0
2026/08/07 23:39:04.526, 3, 0, 0
2026/08/07 23:39:04.529, 4, 4, 0
2026/08/07 23:39:04.533, 5, 4, 0
2026/08/07 23:39:04.537, 6, 4, 0
2026/08/07 23:39:04.552, 7, 4, 0
2026/08/07 23:39:04.970, 0, 104046, 0
