2026/08/07 13:34:35.974, 0, 101124, 15, 226.74
2026/08/07 13:34:36.061, 1, 101120, 81, 242.00
2026/08/07 13:34:36.246, 2, 101120, 0, 231.98
2026/08/07 13:34:36.375, 3, 101120, 0, 250.43
2026/08/07 13:34:36.472, 4, 101252, 0, 212.20
2026/08/07 13:34:36.585, 5, 101248, 0, 212.43
2026/08/07 13:34:36.691, 6, 101248, 0, 196.06
2026/08/07 13:34:36.803, 7, 101248, 0, 202.86
2026/08/07 13:34:37.477, 0, 101124, 0, 200.21
2026/08/07 13:34:37.477, 1, 101120, 0, 203.65
2026/08/07 13:34:37.477, 2, 101120, 0, 194.81
2026/08/07 13:34:37.477, 3, 101120, 0, 209.82
2026/08/07 13:34:37.477, 4, 101252, 96, 386.27
2026/08/07 13:34:37.477, 5, 101248, 92, 365.20
2026/08/07 13:34:37.477, 6, 101248, 77, 369.74
2026/08/07 13:34:37.477, 7, 101248, 89, 395.85
2026/08/07 13:34:37.977, 0, 101124, 100, 480.95
2026/08/07 13:34:37.977, 1, 101120, 100, 461.84
2026/08/07 13:34:37.977, 2, 101120, 100, 494.12
2026/08/07 13:34:37.977, 3, 101120, 100, 442.32
2026/08/07 13:34:37.977, 4, 101252, 100, 749.57
2026/08/07 13:34:37.977, 5, 101248, 100, 715.94
2026/08/07 13:34:37.977, 6, 101248, 100, 713.53
2026/08/07 13:34:37.977, 7, 101248, 100, 771.29
2026/08/07 13:34:38.477, 0, 101124, 100, 887.95
2026/08/07 13:34:38.477, 1, 101120, 100, 852.81
2026/08/07 13:34:38.477, 2, 101120, 100, 894.42
2026/08/07 13:34:38.477, 3, 101120, 100, 825.17
2026/08/07 13:34:38.477, 4, 101252, 100, 952.65
2026/08/07 13:34:38.477, 5, 101248, 100, 964.02
2026/08/07 13:34:38.477, 6, 101248, 100, 940.09
2026/08/07 13:34:38.477, 7, 101248, 99, 973.98
2026/08/07 13:34:38.977, 0, 101124, 100, 999.35
2026/08/07 13:34:38.981, 1, 101120, 98, 1007.23
2026/08/07 13:34:38.982, 2, 101120, 99, 993.10
2026/08/07 13:34:38.982, 3, 101120, 98, 994.97
2026/08/07 13:34:38.983, 4, 101252, 100, 988.93
2026/08/07 13:34:38.990, 5, 101248, 100, 1004.94
2026/08/07 13:34:38.991, 6, 101248, 100, 981.70
2026/08/07 13:34:38.991, 7, 101248, 100, 1009.66
2026/08/07 13:34:39.497, 0, 101124, 100, 1000.60
2026/08/07 13:34:39.498, 1, 101120, 100, 1010.64
2026/08/07 13:34:39.498, 2, 101120, 100, 1004.75
2026/08/07 13:34:39.498, 3, 101120, 100, 997.77
2026/08/07 13:34:39.498, 4, 101252, 100, 991.12
2026/08/07 13:34:39.498, 5, 101248, 100, 1005.76
2026/08/07 13:34:39.498, 6, 101248, 100, 982.76
2026/08/07 13:34:39.498, 7, 101248, 100, 1022.08
2026/08/07 13:34:39.998, 0, 101124, 100, 1004.07
2026/08/07 13:34:39.998, 1, 101120, 100, 1012.96
2026/08/07 13:34:39.998, 2, 101120, 100, 1003.14
2026/08/07 13:34:39.998, 3, 101120, 100, 998.91
2026/08/07 13:34:39.998, 4, 101252, 100, 985.01
2026/08/07 13:34:39.998, 5, 101248, 100, 1003.95
2026/08/07 13:34:39.998, 6, 101248, 100, 982.16
2026/08/07 13:34:39.998, 7, 101248, 100, 1023.56
2026/08/07 13:34:40.498, 0, 101124, 100, 1004.21
2026/08/07 13:34:40.498, 1, 101120, 100, 1000.84
2026/08/07 13:34:40.498, 2, 101120, 100, 998.88
2026/08/07 13:34:40.498, 3, 101120, 100, 996.52
2026/08/07 13:34:40.498, 4, 101252, 100, 990.49
2026/08/07 13:34:40.498, 5, 101248, 100, 1008.77
2026/08/07 13:34:40.498, 6, 101248, 100, 983.38
2026/08/07 13:34:40.498, 7, 101248, 100, 1022.74
2026/08/07 13:34:40.998, 0, 101124, 100, 1002.85
2026/08/07 13:34:40.998, 1, 101120, 100, 1002.21
2026/08/07 13:34:40.998, 2, 101120, 100, 1003.25
2026/08/07 13:34:40.998, 3, 101120, 100, 1002.03
2026/08/07 13:34:40.998, 4, 101252, 98, 989.35
2026/08/07 13:34:40.998, 5, 101248, 100, 1010.11
2026/08/07 13:34:40.998, 6, 101248, 99, 986.82
2026/08/07 13:34:40.998, 7, 101248, 99, 1027.20
2026/08/07 13:34:41.498, 0, 101124, 100, 996.30
2026/08/07 13:34:41.500, 1, 101120, 100, 1004.65
