2026-08-29T08:50:46.651Z,4, 126310, 275040, 0, 197.97, 40;5, 89220, 275040, 0, 200.08, 47
2026-08-29T08:50:47.750Z,4, 126310, 275040, 0, 197.97, 39;5, 89220, 275040, 0, 199.96, 47
2026-08-29T08:50:48.823Z,4, 126310, 275040, 0, 197.93, 39;5, 89220, 275040, 0, 200.00, 47
2026-08-29T08:50:49.914Z,4, 126310, 275040, 0, 197.93, 39;5, 89220, 275040, 0, 200.00, 47
2026-08-29T08:50:50.973Z,4, 136420, 275040, 0, 216.07, 39;5, 89220, 275040, 0, 199.88, 47
2026-08-29T08:50:52.050Z,4, 136422, 275040, 0, 207.73, 39;5, 89220, 275040, 0, 200.08, 47
2026-08-29T08:50:53.113Z,4, 136422, 275040, 0, 197.93, 39;5, 89220, 275040, 0, 199.96, 47
2026-08-29T08:50:54.190Z,4, 136422, 275040, 0, 197.97, 39;5, 89220, 275040, 60, 480.21, 56
2026-08-29T08:50:55.254Z,4, 136422, 275040, 0, 198.05, 39;5, 89220, 275040, 100, 1090.45, 64
2026-08-29T08:50:56.376Z,4, 136422, 275040, 0, 197.93, 39;5, 89220, 275040, 100, 1081.04, 67
2026-08-29T08:50:57.442Z,4, 136422, 275040, 0, 198.28, 39;5, 89220, 275040, 100, 1082.36, 67
2026-08-29T08:50:59.013Z,4, 136422, 275040, 0, 198.05, 39;5, 89220, 275040, 0, 589.02, 52
2026-08-29T08:51:00.092Z,4, 136422, 275040, 0, 197.98, 39;5, 89220, 275040, 0, 203.46, 50
2026-08-29T08:51:01.153Z,4, 136422, 275040, 0, 342.98, 40;5, 89220, 275040, 0, 202.13, 49
2026-08-29T08:51:02.220Z,4, 136422, 275040, 99, 1083.89, 57;5, 89220, 275040, 0, 202.06, 49
2026-08-29T08:51:03.289Z,4, 136422, 275040, 100, 1101.83, 56;5, 89220, 275040, 0, 201.94, 49
2026-08-29T08:51:04.352Z,4, 136422, 275040, 99, 1111.98, 58;5, 89220, 275040, 0, 201.94, 49
2026-08-29T08:51:05.411Z,4, 136422, 275040, 73, 1003.30, 49;5, 89220, 275040, 0, 201.94, 49
2026-08-29T08:51:06.486Z,4, 136422, 275040, 0, 201.42, 42;5, 89220, 275040, 0, 201.94, 49
2026-08-29T08:51:07.552Z,4, 136422, 275040, 0, 199.87, 41;5, 89220, 275040, 9, 240.21, 49
2026-08-29T08:51:08.638Z,4, 136422, 275040, 0, 199.87, 41;5, 89220, 275040, 100, 1014.52, 66
2026-08-29T08:51:09.728Z,4, 136422, 275040, 0, 199.83, 41;5, 89220, 275040, 100, 1082.46, 68
2026-08-29T08:51:10.790Z,4, 136422, 275040, 0, 199.87, 41;5, 89220, 275040, 99, 1076.10, 68
2026-08-29T08:51:11.897Z,4, 136422, 275040, 0, 199.75, 41;5, 89220, 275040, 100, 1087.27, 68
2026-08-29T08:51:12.964Z,4, 136422, 275040, 0, 199.64, 40;5, 89220, 275040, 0, 423.73, 53
2026-08-29T08:51:14.043Z,4, 136422, 275040, 0, 199.37, 40;5, 89220, 275040, 0, 205.07, 52
2026-08-29T08:51:15.111Z,4, 136422, 275040, 100, 680.87, 54;5, 89220, 275040, 0, 203.91, 51
2026-08-29T08:51:16.192Z,4, 136422, 275040, 100, 1105.16, 58;5, 89220, 275040, 0, 203.87, 51
2026-08-29T08:51:17.274Z,4, 136422, 275040, 100, 1107.96, 60;5, 89220, 275040, 0, 203.95, 51
2026-08-29T08:51:18.365Z,4, 136422, 275040, 100, 1097.58, 60;5, 89220, 275040, 0, 203.88, 51
2026-08-29T08:51:19.430Z,4, 136422, 275040, 0, 652.66, 45;5, 89220, 275040, 0, 203.84, 51
2026-08-29T08:51:20.501Z,4, 136422, 275040, 0, 201.96, 43;5, 89220, 275040, 0, 203.50, 50
2026-08-29T08:51:21.567Z,4, 136422, 275040, 0, 201.23, 42;5, 89220, 275040, 32, 448.91, 57
2026-08-29T08:51:22.672Z,4, 136422, 275040, 0, 200.37, 41;5, 89220, 275040, 100, 1103.34, 67
2026-08-29T08:51:23.749Z,4, 136422, 275040, 0, 199.91, 41;5, 89220, 275040, 100, 1078.55, 67
2026-08-29T08:51:24.810Z,4, 136422, 275040, 0, 199.83, 40;5, 89220, 275040, 100, 1078.81, 68
2026-08-29T08:51:25.892Z,4, 136422, 275040, 0, 199.48, 40;5, 89220, 275040, 100, 1076.70, 69
