reference,candidate,physical_gpu,phase,reference_s,candidate_s,delta_s,latency_reduction_percent,speedup,reference_share_percent,candidate_share_percent,share_delta_pp
bf16,pr4691,3,pointwise,0.07554709800000001,0.07544622499999999,-0.0001008730000000152,0.13352332871874317,1.0013370185188195,1.4947065723040396,1.6243706353340068,0.12966406302996725
bf16,pr4691,3,rdma_barrier,0.222623479,0.25376668799999996,0.03114320899999995,-13.989184402243549,0.8772762128652601,4.404626862179277,5.46364190140947,1.059015039230193
bf16,pr4691,3,rdma_other,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4691,3,sage_quantization,0.0,0.05230267,0.05230267,,0.0,0.0,1.1260857822583554,1.1260857822583554
bf16,pr4691,3,vsa,1.222671343,0.702722765,-0.519948578,42.52562072193754,1.7399056980884917,24.190669668739712,15.12974604424171,-9.060923624498002
bf16,pr4691,4,attention_other,0.000132128,0.000132096,-3.199999999998885e-08,0.02421893921045193,1.0002422480620154,0.0026141651395449783,0.0028440503609700944,0.00022988522142511607
bf16,pr4691,4,communication_other,0.002591493,0.002921668,0.00033017500000000026,-12.740725134121544,0.8869909243623847,0.051272937303030654,0.06290403138652778,0.011631094083497127
bf16,pr4691,4,concurrent_mixed,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4691,4,idle,0.6577339980000001,0.66307195,0.005337951999999868,-0.8115669885137677,0.9919496639844291,13.013330169722893,14.276056949087364,1.2627267793644705
bf16,pr4691,4,layout_copy,0.122253209,0.196138796,0.073885587,-60.436521547667525,0.6232994771722775,2.4187914534792503,4.222903142896376,1.8041116894171259
bf16,pr4691,4,linear_gemm,2.546060735,2.515918932,-0.030141803000000245,1.1838603292391725,1.0119804349085444,50.37405558701611,54.168181827807764,3.7941262407916554
bf16,pr4691,4,memory_ops,0.008816718,0.008856761000000001,4.004300000000176e-05,-0.4541712687192945,0.9954788212078883,0.1744396103838605,0.19068763868001948,0.016248028296158984
bf16,pr4691,4,other,0.12770826200000002,0.12873433399999998,0.0010260719999999612,-0.8034499756953473,0.992029538910731,2.526720199747795,2.7716730944309043,0.24495289468310943
bf16,pr4691,4,pointwise,0.075616747,0.075654076,3.732900000000261e-05,-0.04936604850245274,0.9995065830954039,1.4960845844423007,1.6288457043109479,0.13276111986864714
bf16,pr4691,4,rdma_barrier,0.32775669900000004,0.314395623,-0.013361076000000027,4.076522628146195,1.0424976527106422,6.484697692980568,6.768993649168542,0.2842959561879743
bf16,pr4691,4,rdma_other,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4691,4,sage_quantization,0.0,0.052065009,0.052065009,,0.0,0.0,1.1209688986824826,1.1209688986824826
bf16,pr4691,4,vsa,1.185639626,0.686754247,-0.49888537899999996,42.077319959614776,1.7264394522193613,23.457993599784647,14.7859410131881,-8.672052586596546
