reference,candidate,physical_gpu,phase,reference_s,candidate_s,delta_s,latency_reduction_percent,speedup,reference_share_percent,candidate_share_percent,share_delta_pp
bf16-base,bf16-overlap,5,layout_copy,0.197011023,0.169693888,-0.02731713500000002,13.865790139062428,1.1609788974839212,4.28951468510416,3.8330176955826025,-0.45649698952155715
bf16-base,bf16-overlap,5,linear_gemm,2.4322728849999997,2.5164217,0.08414881500000027,-3.4596782095854373,0.9665601298065423,52.957799515553816,56.84052041784825,3.8827209022944373
bf16-base,bf16-overlap,5,memory_ops,0.008813352,0.008619909,-0.00019344299999999974,2.194885668925961,1.022441420205248,0.19189283042803204,0.1947050899753781,0.0028122595473460688
bf16-base,bf16-overlap,5,other,0.127796891,0.135187412,0.007390521000000011,-5.783020965666541,0.9453312931236526,2.7825176089520416,3.0535910781655016,0.27107346921346
bf16-base,bf16-overlap,5,pointwise,0.075448505,0.077215581,0.0017670760000000063,-2.3420954464240307,0.9771150332987846,1.6427378795279624,1.7441328726447225,0.10139499311676015
bf16-base,bf16-overlap,5,rdma_barrier,0.38682585199999997,0.291723364,-0.09510248799999999,24.585349585166817,1.3260023012760815,8.422346869047669,6.589399474581458,-1.8329473944662107
bf16-base,bf16-overlap,5,rdma_other,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16-base,bf16-overlap,5,sage_quantization,0.052088884,0.052123220000000005,3.4336000000002864e-05,-0.06591809492406675,0.999341253284045,1.134129600701008,1.1773507400027574,0.04322113930174942
bf16-base,bf16-overlap,5,vsa,0.64825905,0.6600176870000001,0.011758637000000127,-1.8138793434507638,0.9821843607654712,14.114523504233933,14.908371205853328,0.793847701619395
bf16-base,bf16-overlap,6,attention_other,0.00012832,0.000134656,6.336000000000015e-06,-4.937655860349133,0.9529467680608363,0.002793907244431525,0.003041587631113567,0.000247680386682042
bf16-base,bf16-overlap,6,communication_other,0.003716036,0.0033942440000000003,-0.00032179199999999956,8.659550122765214,1.094805205518519,0.08090913264470345,0.0766686264806725,-0.004240506164030947
bf16-base,bf16-overlap,6,concurrent_mixed,0.0,0.039622169,0.039622169,,0.0,0.0,0.8949790514220786,0.8949790514220786
bf16-base,bf16-overlap,6,idle,0.6641219129999999,0.483878989,-0.18024292399999992,27.14003565788078,1.3724958679699977,14.459905111568135,10.929779199576236,-3.530125911991899
bf16-base,bf16-overlap,6,layout_copy,0.196652288,0.168686521,-0.027965767000000002,14.220921243489427,1.1657854275149822,4.281703959454759,3.8102634550943066,-0.47144050436045193
