2026-08-29T07:39:35.971Z,2, 215870, 275040, 100, 1088.77, 54;3, 173922, 275040, 0, 209.43, 46
2026-08-29T07:39:37.083Z,2, 225994, 275040, 0, 263.73, 40;3, 173922, 275040, 0, 209.28, 46
2026-08-29T07:39:38.166Z,2, 225994, 275040, 0, 197.11, 39;3, 173922, 275040, 72, 311.25, 54
2026-08-29T07:39:39.251Z,2, 225994, 275040, 0, 196.58, 39;3, 173922, 275040, 100, 997.57, 62
2026-08-29T07:39:40.362Z,2, 225994, 275040, 0, 196.40, 39;3, 173922, 275040, 6, 896.09, 52
2026-08-29T07:39:41.466Z,2, 225994, 275040, 0, 196.36, 39;3, 173922, 275040, 0, 212.27, 47
2026-08-29T07:39:42.581Z,2, 225994, 275040, 100, 940.39, 56;3, 173922, 275040, 0, 211.23, 47
2026-08-29T07:39:43.711Z,2, 225994, 275040, 100, 1091.70, 58;3, 173922, 275040, 0, 210.79, 47
2026-08-29T07:39:44.826Z,2, 225994, 275040, 100, 1087.69, 59;3, 173922, 275040, 0, 210.43, 47
2026-08-29T07:39:45.911Z,2, 225994, 275040, 100, 1087.49, 59;3, 173922, 275040, 0, 210.35, 47
2026-08-29T07:39:47.041Z,2, 225994, 275040, 0, 290.21, 42;3, 173922, 275040, 0, 210.37, 47
2026-08-29T07:39:48.155Z,2, 225994, 275040, 0, 198.46, 41;3, 173922, 275040, 100, 674.22, 62
2026-08-29T07:39:49.261Z,2, 225994, 275040, 0, 198.35, 41;3, 173922, 275040, 100, 1071.13, 63
2026-08-29T07:39:50.340Z,2, 225994, 275040, 0, 198.24, 41;3, 173922, 275040, 0, 447.51, 49
2026-08-29T07:39:51.446Z,2, 225994, 275040, 37, 387.97, 55;3, 173922, 275040, 0, 213.13, 48
2026-08-29T07:39:52.559Z,2, 225994, 275040, 100, 1084.78, 59;3, 173922, 275040, 0, 212.14, 48
2026-08-29T07:39:53.816Z,2, 225994, 275040, 100, 1089.87, 60;3, 173922, 275040, 0, 211.69, 48
2026-08-29T07:39:54.932Z,2, 225994, 275040, 100, 1100.95, 59;3, 173922, 275040, 0, 211.69, 48
2026-08-29T07:39:56.032Z,2, 225994, 275040, 0, 745.57, 45;3, 173922, 275040, 0, 211.80, 48
2026-08-29T07:39:57.116Z,2, 225994, 275040, 0, 200.25, 43;3, 173922, 275040, 99, 332.03, 51
2026-08-29T07:39:58.203Z,2, 225994, 275040, 0, 199.39, 43;3, 173922, 275040, 100, 1052.83, 64
2026-08-29T07:39:59.290Z,2, 225994, 275040, 0, 199.08, 42;3, 173922, 275040, 5, 830.23, 52
2026-08-29T07:40:00.393Z,2, 225994, 275040, 0, 198.60, 42;3, 173922, 275040, 0, 214.84, 50
2026-08-29T07:40:01.474Z,2, 225994, 275040, 100, 948.95, 58;3, 173922, 275040, 0, 213.39, 49
2026-08-29T07:40:02.749Z,2, 225994, 275040, 100, 1098.73, 61;3, 173922, 275040, 0, 213.27, 49
2026-08-29T07:40:03.829Z,2, 225994, 275040, 100, 1087.88, 61;3, 173922, 275040, 0, 213.12, 49
2026-08-29T07:40:04.906Z,2, 225994, 275040, 100, 1084.99, 61;3, 173922, 275040, 0, 213.16, 49
2026-08-29T07:40:06.031Z,2, 225994, 275040, 0, 351.21, 45;3, 173922, 275040, 0, 213.24, 49
2026-08-29T07:40:07.104Z,2, 225994, 275040, 0, 200.19, 44;3, 173922, 275040, 100, 662.52, 64
2026-08-29T07:40:08.229Z,2, 225994, 275040, 0, 200.19, 44;3, 173922, 275040, 100, 1077.84, 65
2026-08-29T07:40:09.309Z,2, 225994, 275040, 0, 200.26, 44;3, 173922, 275040, 0, 442.36, 51
2026-08-29T07:40:10.433Z,2, 225994, 275040, 0, 200.00, 43;3, 173922, 275040, 0, 215.40, 50
2026-08-29T07:40:11.518Z,2, 226638, 275040, 0, 199.72, 43;3, 174566, 275040, 0, 214.91, 50
2026-08-29T07:40:12.669Z,2, 226638, 275040, 0, 199.76, 43;3, 174566, 275040, 0, 214.82, 50
2026-08-29T07:40:13.748Z,2, 226636, 275040, 7, 198.81, 43;3, 174566, 275040, 0, 213.31, 50
2026-08-29T07:40:14.857Z,2, 90850, 275040, 0, 204.99, 43;3, 174566, 275040, 0, 213.43, 50
2026-08-29T07:40:15.961Z,2, 90850, 275040, 0, 198.33, 43;3, 174566, 275040, 0, 213.44, 50
2026-08-29T07:40:17.057Z,2, 90850, 275040, 0, 200.57, 43;3, 174566, 275040, 0, 215.80, 50
2026-08-29T07:40:18.198Z,2, 90850, 275040, 100, 816.31, 60;3, 174566, 275040, 100, 818.64, 67
2026-08-29T07:40:19.290Z,2, 90850, 275040, 100, 1082.29, 59;3, 174566, 275040, 100, 1076.45, 69
2026-08-29T07:40:20.379Z,2, 90850, 275040, 100, 1084.87, 62;3, 174566, 275040, 100, 1070.99, 67
2026-08-29T07:40:21.492Z,2, 90850, 275040, 100, 1081.84, 63;3, 89986, 275040, 100, 1071.47, 70
2026-08-29T07:40:22.829Z,2, 90850, 275040, 96, 1075.58, 60;3, 89986, 275040, 100, 1061.24, 68
2026-08-29T07:40:23.919Z,2, 90850, 275040, 100, 1089.37, 64;3, 89986, 275040, 100, 1075.74, 71
2026-08-29T07:40:25.075Z,2, 90850, 275040, 100, 1083.10, 64;3, 89986, 275040, 100, 1071.28, 72
2026-08-29T07:40:26.358Z,2, 90850, 275040, 100, 1085.65, 65;3, 89986, 275040, 100, 1074.64, 71
2026-08-29T07:40:27.558Z,2, 90850, 275040, 100, 1084.82, 63;3, 89986, 275040, 100, 1074.74, 73
2026-08-29T07:40:28.693Z,2, 90850, 275040, 71, 828.38, 59;3, 89986, 275040, 78, 833.27, 67
2026-08-29T07:40:29.846Z,2, 90850, 275040, 80, 820.57, 57;3, 89986, 275040, 78, 839.96, 65
